productId,title,description,imageUrlStr,mrp,price,productUrl,categories,productBrand,deliveryTime,inStock,codAvailable,emiAvailable,offers,discount,cashBack,size,color,sizeUnit,sizeVariants,colorVariants,styleCode,amazon,ebay,snapdeal,shopclubes,indiatimes
MOBEAHMSDFGPNWSD,Intex Aqua 4G Plus,"Online SW Update (FOTA),Matrabhasha,Intex Zone,Intex Play,OPERA MINI,OLX,Intex Service,Newshunt,Askme, Auto Call Record, FM recording LED flash, FM Radio and music, FOTA,Power Management",http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-400x400-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-275x275-imaeagxgzjwcnkmn.jpeg;http://img6a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-75x75-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-125x125-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-40x40-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-1100x1100-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-original-imaeagxgzjwcnkmn.jpeg;http://img5a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-100x100-imaeagxgzjwcnkmn.jpeg;http://img6a.flixcart.com/image/mobile/w/s/d/intex-aqua-4g-plus-4g-plus-200x200-imaeagxgzjwcnkmn.jpeg;,8999,7865,http://dl.flipkart.com/dl/intex-aqua-4g-plus/p/itmeahmsjfyabwrp?pid=MOBEAHMSDFGPNWSD&affid=gkmlogist,Mobiles>Handsets,Intex,,TRUE,TRUE,,,12,0,,White,,[],"[MOBE8FF4RF67H3S2, MOBE8FF4XRYVKA9F, MOBE96V6N9ZB58SW, MOBE9CVYFBRP2FZ6, MOBE9KP7VRKFY3WV, MOBEBFDHQZHKADRS]",,,,,,
MOBEAJTQ4QEAJZ2H,Moto X Style,"Immerse yourself in endless entertainment on the beautifully designed Moto X Style. This Moto device boasts a powerful performance, an all-day battery life and two amazing cameras. Endless Entertainment Whether you're watching videos or viewing photos on the Moto X Style, you couldn't ask for a better screen resolution. The dazzling 14.4 cm (5.7) Quad HD display brings videos, photos, games and web pages to life. Also, enjoy clear, rich and immersive stereo sound on this device, thanks to its front-facing stereo speakers. 21 MP Rear Camera Whether you're at a nightclub or attending a wedding, the 21 MP camera and the color-balancing flash of this Moto device clicks true-to-life photos in any setting. With rapid focus and zero shutter lag, you'll never miss any picture-perfect moments anymore. Also, record brilliant 4K videos on the go. 5 MP Front Camera Click beautiful selfies and group selfies in any setting with the 5 MP front camera which is equipped with a wide-angle lens and a front flash. Battery Thanks to the long-lasting 3000 mAh battery, you can enjoy endless entertainment throughout the day on your Moto X Style. The device also comes with TurboPower Charging which gives up to 8 hours of battery life in just 15 minutes. Processor A 1.8 GHz Qualcomm Snapdragon 808 hexa-core CPU and 3 GB of RAM power the Moto X Style. Anything you do on this device - be it streaming HD movies, playing games or switching between apps - is smooth as silk. Advanced Water Protection This Moto smartphone features a water-repellant coating that protects it from accidental spills, splashes and rain. Dual SIM This Moto smartphone supports dual SIM with 4G connectivity, so you can enjoy two calling plans in one smartphone. Pure Android Experience Enjoy a pure Android 5.1.1 Lollipop experience without any preloaded apps or software on the Moto X Style. Hands-Free Voice Control Interact with your phone hands-free. Use your voice to ask for directions, search for information or seek answers to your queries with the Moto Voice feature. Moto Assist With Moto Assist, your Moto smartphone learns your preferences and adapts to your situation. For example, if you're sleeping, Moto Assist lets only important calls through so that you're not disturbed by any annoying calls.",http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-original-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-400x400-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-75x75-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-275x275-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-125x125-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-40x40-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-1100x1100-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-100x100-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-200x200-imaebugedxgxfr6g.jpeg;,29999,29999,http://dl.flipkart.com/dl/moto-x-style/p/itmeajtqebm7yc9b?pid=MOBEAJTQ4QEAJZ2H&affid=gkmlogist,Mobiles>Handsets,Motorola,,TRUE,TRUE,,,0,0,,Black,,[MOBEBNKRG5WC8YFM],[MOBEBNKRG5WC8YFM],,,,,,
MOBE9J58VAFUEQBN,Asus Zenfone 2 Laser ZE500KL,,http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-400x400-imae9t58h5yevnxg.jpeg;http://img6a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-75x75-imae9t58h5yevnxg.jpeg;http://img6a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-275x275-imae9t58h5yevnxg.jpeg;http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-125x125-imae9t58h5yevnxg.jpeg;http://img6a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-40x40-imae9t58h5yevnxg.jpeg;http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-1100x1100-imae9t58h5yevnxg.jpeg;http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-original-imae9t58h5yevnxg.jpeg;http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-100x100-imae9t58h5yevnxg.jpeg;http://img5a.flixcart.com/image/mobile/q/b/n/asus-zenfone-2-laser-ze500kl-ze500kl-1b080ww-200x200-imae9t58h5yevnxg.jpeg;,9999,9999,http://dl.flipkart.com/dl/asus-zenfone-2-laser-ze500kl/p/itme9j58bxsx4ztj?pid=MOBE9J58VAFUEQBN&affid=gkmlogist,Mobiles>Handsets,Asus,,TRUE,TRUE,,,0,0,,White,,[],"[MOBE9J58KGKA8JHX, MOBE9J58VSSAYUZP]",,,,,,
MOBEBCTXUBGMGSY6,Micromax Canvas Knight 2 E471 Dual Sim - White & Silver,"Experience power-packed performance with Micromax Canvas Knight 2 E471 smartphone - white/silver. The 4G enabled mobile runs on Qualcomm Snapdragon Octa core 615 1.5GHz Octa core processor and is based on Android Lollipop 5.0 OS to provide balanced power and performance. Storage and memory needs are met through 2GB DDR3 RAM and 16GB built-in storage space with an extendable storage option upto 32GB. The dual SIM Knight 2 mobile comes with 5 inch HD Amoled screen with Corning Gorilla Glass 3 protection for scratch resistant stunning views and sports a 13MP Auto Focus rear camera with flash to capture life's moments forever. The 6.3mm slim smartphone is a combination of metal and glass design for that killer Knight look and has a 5MP front camera with inbuilt beauty modes. Powered by 2260mAh battery, the 4G mobile achieves connectivity through Wi-Fi 802.11b/g/n, Bluetooth v4.0, GPS, Micro USB and sports Micro + Nano SIM slots (Nano slot can be used either for SD card or sim card) for usage convenience. Other apps and features include FM radio, Clean Master, Trending Apps, Dr. safety, Cirrus Logic Wolfson Stereo DAC, Snap deal, swift key, Chaatz, Newshunt, paytm, Quickr, hotstar Launchers: Mannon.",http://img5a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-400x400-imaebcmfkfvh9kz4.jpeg;http://img6a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-75x75-imaebcmfkfvh9kz4.jpeg;http://img6a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-275x275-imaebcmfkfvh9kz4.jpeg;http://img5a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-125x125-imaebcmfkfvh9kz4.jpeg;http://img6a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-40x40-imaebcmfkfvh9kz4.jpeg;http://img5a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-1100x1100-imaebcmfkfvh9kz4.jpeg;http://img6a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-100x100-imaebcmfkfvh9kz4.jpeg;http://img5a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-200x200-imaebcmfkfvh9kz4.jpeg;http://img5a.flixcart.com/image/mobile/s/y/6/micromax-canvas-knight-2-e471-dual-sim-white-silver-e471-original-imaebcmfkfvh9kz4.jpeg;,19999,14999,http://dl.flipkart.com/dl/micromax-canvas-knight-2-e471-dual-sim-white-silver/p/itmebctxgujvzbsv?pid=MOBEBCTXUBGMGSY6&affid=gkmlogist,Mobiles>Handsets,Micromax,,TRUE,TRUE,,,25,0,,"White, Silver",,[],,,,,,,
MOBEBBXAGJTKZF7K,Intex Aqua Slice 2,,http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-400x400-imaebbkbnaczchhs.jpeg;http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-75x75-imaebbkbnaczchhs.jpeg;http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-275x275-imaebbkbnaczchhs.jpeg;http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-125x125-imaebbkbnaczchhs.jpeg;http://img6a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-40x40-imaebbkbnaczchhs.jpeg;http://img6a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-original-imaebbkbnaczchhs.jpeg;http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-1100x1100-imaebbkbnaczchhs.jpeg;http://img5a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-100x100-imaebbkbnaczchhs.jpeg;http://img6a.flixcart.com/image/mobile/f/7/k/intex-aqua-slice-2-slice-2-200x200-imaebbkbnaczchhs.jpeg;,6190,6150,http://dl.flipkart.com/dl/intex-aqua-slice-2/p/itmebbxabpszfzb5?pid=MOBEBBXAGJTKZF7K&affid=gkmlogist,Mobiles>Handsets,Intex,,TRUE,TRUE,,,0,0,,"Black, Gold",,[],[MOBECZBM6ZBK5ZG5],,,,,,
MOBEBBXAHDWZHUGQ,Intex Aqua Power 2,,http://img5a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-400x400-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-original-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-275x275-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-75x75-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-125x125-imaebbh2hc4pteke.jpeg;http://img5a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-40x40-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-1100x1100-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-100x100-imaebbh2hc4pteke.jpeg;http://img6a.flixcart.com/image/mobile/u/g/q/intex-aqua-power-2-power-2-200x200-imaebbh2hc4pteke.jpeg;,6990,5849,http://dl.flipkart.com/dl/intex-aqua-power-2/p/itmebbxazfy2mxgx?pid=MOBEBBXAHDWZHUGQ&affid=gkmlogist,Mobiles>Handsets,Intex,,TRUE,TRUE,,,16,0,,Black,,[],,,,,,,
MOBEBY3VTD7ZHZQA,Apple iPhone 6S,,http://img5a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-400x400-imaebymah3fhzppu.jpeg;http://img6a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-75x75-imaebymah3fhzppu.jpeg;http://img6a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-275x275-imaebymah3fhzppu.jpeg;http://img5a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-125x125-imaebymah3fhzppu.jpeg;http://img5a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-original-imaebymah3fhzppu.jpeg;http://img6a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-40x40-imaebymah3fhzppu.jpeg;http://img5a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-1100x1100-imaebymah3fhzppu.jpeg;http://img6a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-100x100-imaebymah3fhzppu.jpeg;http://img5a.flixcart.com/image/mobile/t/e/7/apple-iphone-6s-na-200x200-imaebymah3fhzppu.jpeg;,72000,62449,http://dl.flipkart.com/dl/apple-iphone-6s/p/itmebysg5kgxugfk?pid=MOBEBY3VTD7ZHZQA&affid=gkmlogist,Mobiles>Handsets,Apple,,TRUE,FALSE,,,13,0,,Space Grey,,[],"[MOBEBTJYYXPRY8AG, MOBEBTJZJHFXFYFU, MOBEBTJZXYQKVYPY, MOBEBTJZZGZBDHSN, MOBEBY3V6HYJHTUB, MOBEBY3VECD4BVVH, MOBEBY3VHDGMDK9Y]",,,,,,
MOBEAJTQHXGXSKPP,Moto X Style,"Immerse yourself in endless entertainment on the beautifully designed Moto X Style. This Moto device boasts a powerful performance, an all-day battery life and two amazing cameras. Endless Entertainment Whether you're watching videos or viewing photos on the Moto X Style, you couldn't ask for a better screen resolution. The dazzling 14.4 cm (5.7) Quad HD display brings videos, photos, games and web pages to life. Also, enjoy clear, rich and immersive stereo sound on this device, thanks to its front-facing stereo speakers. 21 MP Rear Camera Whether you're at a nightclub or attending a wedding, the 21 MP camera and the color-balancing flash of this Moto device clicks true-to-life photos in any setting. With rapid focus and zero shutter lag, you'll never miss any picture-perfect moments anymore. Also, record brilliant 4K videos on the go. 5 MP Front Camera Click beautiful selfies and group selfies in any setting with the 5 MP front camera which is equipped with a wide-angle lens and a front flash. Battery Thanks to the long-lasting 3000 mAh battery, you can enjoy endless entertainment throughout the day on your Moto X Style. The device also comes with TurboPower Charging which gives up to 8 hours of battery life in just 15 minutes. Processor A 1.8 GHz Qualcomm Snapdragon 808 hexa-core CPU and 3 GB of RAM power the Moto X Style. Anything you do on this device - be it streaming HD movies, playing games or switching between apps - is smooth as silk. Advanced Water Protection This Moto smartphone features a water-repellant coating that protects it from accidental spills, splashes and rain. Dual SIM This Moto smartphone supports dual SIM with 4G connectivity, so you can enjoy two calling plans in one smartphone. Pure Android Experience Enjoy a pure Android 5.1.1 Lollipop experience without any preloaded apps or software on the Moto X Style. Hands-Free Voice Control Interact with your phone hands-free. Use your voice to ask for directions, search for information or seek answers to your queries with the Moto Voice feature. Moto Assist With Moto Assist, your Moto smartphone learns your preferences and adapts to your situation. For example, if you're sleeping, Moto Assist lets only important calls through so that you're not disturbed by any annoying calls.",http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-400x400-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-original-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-275x275-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-75x75-imaebugedxgxfr6g.jpeg;http://img5a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-125x125-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-40x40-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-1100x1100-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-100x100-imaebugedxgxfr6g.jpeg;http://img6a.flixcart.com/image/mobile/k/p/p/motorola-moto-x-style-xt1572-200x200-imaebugedxgxfr6g.jpeg;,31999,31999,http://dl.flipkart.com/dl/moto-x-style/p/itmeajtqe4rnvzf8?pid=MOBEAJTQHXGXSKPP&affid=gkmlogist,Mobiles>Handsets,Motorola,,TRUE,TRUE,,,0,0,,Black,,[MOBEBNKRWSPGYAJJ],[MOBEBNKRWSPGYAJJ],,,,,,
MOBEAJTQGSBHEFHA,Moto X Play,"With 30 hours battery backup, an Octa-core processor and a superb 21 MP camera - the new Moto X Play lets you do so much with one gadget. Featuring an aesthetically pleasing design and nifty technical features, this handset is your perfect partner. Battery Life Now you don't have to worry about your phone running out of juice in the middle of your road trip. The Moto X Play has a 3630 mAh battery capacity, so you can go up to 30 Hours without stopping to recharge. With Turbopower* charging, the phone gets up to 8 hours of battery life in just 15 minutes so you can quickly charge the phone before leaving home. * Turbo charger sold separately Camera This Moto phone has a 21 MP rear quick capture camera so you can capture clear, true-to-life images. Thanks to the rapid focus, auto HDR and colour balancing, dual LED flash, you can take some great shots with this phoneåÊwhether it‰Ûªs day or night. Shoot videos in HD and see every detail in crisp 1080p. This phone's 5 MP front camera ensures that you look great in selfies and while video chatting with friends. Performance Get all the processing power you need for online shopping, gaming, streaming and multitasking with the 1.7 GHz Qualcomm Snapdragon 615 Octa-core processor and 2 GB RAM of the new Moto X play. Vibrant Display Enjoy crisp and crystal-clear videos and photos in 1080p on the remarkable 14 cm (5.5) FHD display of the new Moto X play. The Corning Gorilla Glass 3 protects the display from scratches and damages. Storage Never run out of space. Store all your favorite applications, music, videos, documents, and more on the Moto X Play. It comes with 32 GB internal memory and a microSD card slot so you can expand storage by up to 128 GB. Design Flaunting a contemporary and trendy exterior, the Moto X Play is bound to impress you with its bold style and cool features. It also comes with a water-repellent coating to protect it from accidental water spills, splashes and little rain. 5.1.1 Lollipop The Moto X Play runs on Android 5.1.1 Lollipop for a power-packed performance. No unnecessary software means your phone runs seamlessly with enhanced battery life and new updates. Connectivity Enjoy endless connectivity with friends and family via 4G or Wi-Fi. The smartphone lets you transfer data easily to other devices via Bluetooth or USB. With Dual 4G SIM slots, you can stay connected non-stop and enjoy work-life balance. Moto Voice Moto X Play simplifies life by letting you interact with the phone, hands-free. Control your phone, ask questions and Google for information without having to hold the phone. Give your handset a nudge to preview notifications or play/pause music without unlocking your phone. Moto Assist Everyone loves an intuitive gadget. The Moto X Play learns your preferences and adapts to your situation - whether you're at work, driving, in a meeting or chilling at home - your Moto X is a delight to have around. From reading your text messages aloud while you're driving to silencing the ringer in a meeting, this phone truly makes life easy.",http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-400x400-imaeb7fcpgftfvfq.jpeg;http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-275x275-imaeb7fcpgftfvfq.jpeg;http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-75x75-imaeb7fcpgftfvfq.jpeg;http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-125x125-imaeb7fcpgftfvfq.jpeg;http://img6a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-original-imaeb7fcpgftfvfq.jpeg;http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-40x40-imaeb7fcpgftfvfq.jpeg;http://img5a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-1100x1100-imaeb7fcpgftfvfq.jpeg;http://img6a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-100x100-imaeb7fcpgftfvfq.jpeg;http://img6a.flixcart.com/image/mobile/f/h/a/motorola-moto-x-play-xt1562-200x200-imaeb7fcpgftfvfq.jpeg;,19999,17999,http://dl.flipkart.com/dl/moto-x-play/p/itmeajtqyhrnkwrz?pid=MOBEAJTQGSBHEFHA&affid=gkmlogist,Mobiles>Handsets,Motorola,,TRUE,TRUE,,,10,0,,White,,[MOBEAJTQWXAQH9KQ],[MOBEAJTQWXAQH9KQ],,,,,,
MOBEBFY8TVYNKENY,Panasonic Eluga L2,,http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-400x400-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-75x75-imaeaxyfhfqrv2qx.jpeg;http://img6a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-275x275-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-125x125-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-40x40-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-1100x1100-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-100x100-imaeaxyfhfqrv2qx.jpeg;http://img6a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-200x200-imaeaxyfhfqrv2qx.jpeg;http://img5a.flixcart.com/image/mobile/e/n/y/panasonic-eluga-l2-eluga-l2-original-imaeaxyfhfqrv2qx.jpeg;,10490,7250,http://dl.flipkart.com/dl/panasonic-eluga-l2/p/itmebfy8jzataafv?pid=MOBEBFY8TVYNKENY&affid=gkmlogist,Mobiles>Handsets,Panasonic,,TRUE,TRUE,,,30,0,,Grey,,[],"[MOBEAZDGGDVKKYXA, MOBEBFY86WFREDZM, MOBEBGHQK4ABP8HF]",,,,,,
MOBEBCTX5NCSKARM,Micromax Canvas HD Plus A190 Dual Sim - White,"Add zing to everyday life with Micromax Canvas HD plus A190 smartphone - white. The dual SIM phone runs on 1.5GHz Hexa core processor and is based on Android Kitkat 4.4.2 OS to strike a balance between power and performance. Storage and memory needs are met through 1GB RAM and 8GB built-in storage space with an extendable option upto 32GB. The 3G smartphone comes with 5 inch HD IPS screen for stunning views and sports a 8 MP auto focus, LED flash rear camera to capture life's moments forever. The Canvas HD plus mobile makes accessibility intuitive with a smarter contact list that prioritizes numbers based on who you call the most and includes voice search feature through ""Okay Google"" and Hangouts app. It is powered by 2000 mAh battery to support all your tasks and has a 2MP front camera to facilitate selfie fun. Connectivity is achieved through 3G, Bluetooth v3.0, Wi-Fi, USB, GPS and utility through FM radio, M!live, Get it app, Games club, M!games, Kingsoft Office , games (giga jump, jelly, marbles), Face beauty camera mode.",http://img5a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-400x400-imaebcmf8sf2vhfb.jpeg;http://img6a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-275x275-imaebcmf8sf2vhfb.jpeg;http://img6a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-75x75-imaebcmf8sf2vhfb.jpeg;http://img6a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-125x125-imaebcmf8sf2vhfb.jpeg;http://img6a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-40x40-imaebcmf8sf2vhfb.jpeg;http://img5a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-1100x1100-imaebcmf8sf2vhfb.jpeg;http://img5a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-100x100-imaebcmf8sf2vhfb.jpeg;http://img6a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-200x200-imaebcmf8sf2vhfb.jpeg;http://img5a.flixcart.com/image/mobile/a/r/m/micromax-canvas-hd-plus-a190-dual-sim-white-a190-original-imaebcmf8sf2vhfb.jpeg;,13500,10580,http://dl.flipkart.com/dl/micromax-canvas-hd-plus-a190-dual-sim-white/p/itmebctxr3fpbycd?pid=MOBEBCTX5NCSKARM&affid=gkmlogist,Mobiles>Handsets,Micromax,,TRUE,TRUE,,,21,0,,White,,[],,,,,,,
MOBEBY3WHRGP4BU7,Apple iPhone 6S Plus,,http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-400x400-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-275x275-imaeby6wkfpmcsym.jpeg;http://img6a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-75x75-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-125x125-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-40x40-imaeby6wkfpmcsym.jpeg;http://img6a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-1100x1100-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-100x100-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-200x200-imaeby6wkfpmcsym.jpeg;http://img5a.flixcart.com/image/mobile/p/u/j/apple-iphone-6s-plus-na-original-imaeby6wkfpmcsym.jpeg;,82000,75485,http://dl.flipkart.com/dl/apple-iphone-6s-plus/p/itmebysghzuqtrge?pid=MOBEBY3WHRGP4BU7&affid=gkmlogist,Mobiles>Handsets,Apple,,TRUE,FALSE,,,7,0,,Gold,,[],"[MOBEBSQJR6THGVP3, MOBEBTJYPZHM6H6Q, MOBEBTJYPZZ7F8WC, MOBEBTJYRHBFQ4CC, MOBEBTJYZGYSZMFJ, MOBEBY3WFHMCBAGJ, MOBEBY3WGYVHUXUE, MOBEBY3WTUTRHBUE]",,,,,,
